"team";"week";"name";"pass";"x";"y";"season";"away_team";"away_score";"home_team";"home_score";"color";"size"
"TB";6;"Tom Brady";"COMPLETE";-19.56514661;6.640769944;2020;"GB";10;"TB";38;3;3
"TB";6;"Tom Brady";"COMPLETE";12.59747021;17.82952658;2020;"GB";10;"TB";38;3;3
"TB";6;"Tom Brady";"COMPLETE";9.514997674;-2.41800132;2020;"GB";10;"TB";38;3;3
"TB";6;"Tom Brady";"TOUCHDOWN";6.199382471;0.098214286;2020;"GB";10;"TB";38;4;4
"TB";6;"Tom Brady";"TOUCHDOWN";-1.673868308;0.131493506;2020;"GB";10;"TB";38;4;4
"TB";6;"Tom Brady";"INCOMPLETE";-20.13538742;1.289939413;2020;"GB";10;"TB";38;2;2
"TB";6;"Tom Brady";"INCOMPLETE";-0.851455453;3.949502342;2020;"GB";10;"TB";38;2;2
"TB";6;"Tom Brady";"INCOMPLETE";16.37121167;20.61336936;2020;"GB";10;"TB";38;2;2
"TB";6;"Tom Brady";"INCOMPLETE";-16.85607038;28.09870352;2020;"GB";10;"TB";38;2;2
"TB";6;"Tom Brady";"INCOMPLETE";-23.21746568;40.90366541;2020;"GB";10;"TB";38;2;2
"TB";6;"Tom Brady";"INCOMPLETE";-20.16583248;10.49448529;2020;"GB";10;"TB";38;2;2
"TB";6;"Tom Brady";"INCOMPLETE";-17.28980393;5.262514637;2020;"GB";10;"TB";38;2;2
"TB";6;"Tom Brady";"INCOMPLETE";-23.63263727;7.493658211;2020;"GB";10;"TB";38;2;2
"TB";6;"Tom Brady";"INCOMPLETE";-2.981826164;10.8599924;2020;"GB";10;"TB";38;2;2
"TB";6;"Tom Brady";"INCOMPLETE";-0.284316253;3.961894133;2020;"GB";10;"TB";38;2;2
"TB";9;"Tom Brady";"COMPLETE";19.55425316;12.3517709;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-16.82774543;-1.457197802;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";8.924721922;12.68674173;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-10.68346686;8.922327021;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-24.69505729;4.699925675;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-0.478825118;14.23581933;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";10.26950529;-5.25641714;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-5.758290171;5.062418502;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-19.92334972;12.80854739;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-10.06946991;-4.447577172;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-20.99233782;-1.954093666;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-9.050348788;13.30470867;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";11.85827794;16.16219161;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";13.75081366;0.179407581;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-13.15771763;6.021430508;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-9.988325328;19.37232678;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-7.076135554;-0.400144009;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-20.04094477;2.66398561;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-9.074241509;9.172205438;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-23.57109123;-1.891701681;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";-13.77009578;1.272646018;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"COMPLETE";8.092971639;11.98690028;2020;"NO";38;"TB";3;3;3
"TB";9;"Tom Brady";"INTERCEPTION";22.79952889;29.85838608;2020;"NO";38;"TB";3;1;1
"TB";9;"Tom Brady";"INTERCEPTION";-11.55933565;-4.211136153;2020;"NO";38;"TB";3;1;1
"TB";9;"Tom Brady";"INTERCEPTION";-9.044245627;14.48491379;2020;"NO";38;"TB";3;1;1
"TB";9;"Tom Brady";"INCOMPLETE";22.9572339;21.57576885;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";-10.62589125;5.594494048;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";3.721882711;7.84323641;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";-22.83233248;5.754201681;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";-0.206864024;45.81407563;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";23.60100932;9.012329932;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";-25.04835386;21.78856647;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";16.27724348;21.1475;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";7.83409971;3.564785714;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";4.115684783;32.01392857;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";21.82752187;4.928154206;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";24.43218196;11.36111111;2020;"NO";38;"TB";3;2;2
"TB";9;"Tom Brady";"INCOMPLETE";24.19231918;8.813598901;2020;"NO";38;"TB";3;2;2
"TB";1;"Tom Brady";"COMPLETE";10.65261698;10.93109317;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-10.38734973;6.873011857;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-18.33039857;1.847623494;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";22.27363103;10.8275505;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-1.385278109;14.21661849;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-15.00602118;35.11907224;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";12.29525118;0.188093412;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";21.99428042;26.91757114;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-14.49298907;-1.949983634;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";5.241290974;8.477262144;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-1.050237573;1.938582827;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";19.46677771;6.256029685;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-8.595021432;-3.435137457;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-7.795300203;3.83075;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-15.59011045;3.273876817;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-12.34527984;-1.987436224;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";12.10561059;5.859135922;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";-19.97666718;5.973958333;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";13.02011353;-3.967350884;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";9.631061003;12.37572828;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"COMPLETE";20.28687798;6.366415325;2020;"TB";23;"NO";34;3;3
"TB";1;"Tom Brady";"TOUCHDOWN";6.199382471;0.098214286;2020;"TB";23;"NO";34;4;4
"TB";1;"Tom Brady";"TOUCHDOWN";-3.530706664;0.151172969;2020;"TB";23;"NO";34;4;4
"TB";1;"Tom Brady";"INTERCEPTION";21.28133559;4.47841676;2020;"TB";23;"NO";34;1;1
"TB";1;"Tom Brady";"INTERCEPTION";-2.277680989;23.70438848;2020;"TB";23;"NO";34;1;1
"TB";1;"Tom Brady";"INCOMPLETE";-9.870133238;2.734248652;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";24.99360688;18.37220982;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";-23.59833801;3.734254992;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";-1.29636166;16.90513393;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";-24.10033461;22.86136583;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";4.82650478;10.92059271;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";-3.765898644;5.486149267;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";-1.418496164;27.42104342;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";-11.5896682;2.729250503;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";-23.01520129;3.789434524;2020;"TB";23;"NO";34;2;2
"TB";1;"Tom Brady";"INCOMPLETE";-4.321607039;5.390561224;2020;"TB";23;"NO";34;2;2
"TB";10;"Tom Brady";"COMPLETE";-8.841445243;6.239770327;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";17.14067703;-2.511696337;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-22.7598857;16.27517335;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";9.5615085;18.43599398;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";4.099628087;5.763320997;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";24.16332343;12.5660176;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-15.45892619;-1.124760924;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";1.274846615;4.902857143;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-16.47645508;19.36984178;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-19.44839877;4.700501253;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-11.66641762;-0.660207186;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";12.78993683;17.72978617;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";0.188888117;14.82977195;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";17.93366168;5.350805841;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-24.58057711;9.164466614;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-1.06310747;2.222906716;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";12.47055009;10.24560041;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-12.30029781;4.604499646;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";23.66731297;8.654888393;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";17.5708353;0.447952962;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";22.82332737;8.968828839;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";2.310365968;2.550212805;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-10.55693543;-0.51313933;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";15.33814793;-1.299473819;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"COMPLETE";-17.06870571;19.42848989;2020;"TB";46;"CAR";23;3;3
"TB";10;"Tom Brady";"TOUCHDOWN";11.65567244;0.098214286;2020;"TB";46;"CAR";23;4;4
"TB";10;"Tom Brady";"TOUCHDOWN";-3.104475845;0.159598214;2020;"TB";46;"CAR";23;4;4
"TB";10;"Tom Brady";"TOUCHDOWN";3.189836127;0.181045611;2020;"TB";46;"CAR";23;4;4
"TB";10;"Tom Brady";"INCOMPLETE";12.13876474;6.41722155;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";-15.17853846;4.313873626;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";3.510743032;39.56524725;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";-5.698838647;0.359391534;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";-22.81841587;20.40222125;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";4.498181736;13.5703125;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";-7.20856715;11.36011905;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";-1.316900223;46.88976648;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";9.461106366;10.4510523;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";-15.74007899;4.215357143;2020;"TB";46;"CAR";23;2;2
"TB";10;"Tom Brady";"INCOMPLETE";8.158373591;8.719246032;2020;"TB";46;"CAR";23;2;2
"TB";15;"Tom Brady";"COMPLETE";7.91762853;10.57980486;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-12.19211309;4.356957232;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";22.43352698;11.38083308;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";13.99552097;-0.961617406;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";2.461060805;10.43710937;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-4.790725743;5.966069511;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-22.46679552;12.91010552;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";24.62412151;26.10674157;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-5.461509719;16.1912291;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";7.228266511;1.113324864;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-10.85508021;-5.565599382;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-15.18900395;-0.337695695;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";18.68678714;10.01843887;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";21.02891683;5.786303908;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-2.864225453;22.81283168;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";9.963727065;2.487770777;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";16.94885164;-1.454666077;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";10.83875883;-4.087612708;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";1.210558535;6.232000076;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-7.240817113;5.834585452;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";9.250385179;10.92232664;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-12.48305552;-1.447242727;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";16.02655519;2.326474778;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";12.76358334;1.834296218;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-13.58964412;1.371983482;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-12.2766347;-4.514186508;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-15.04290726;3.105323021;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";6.672431551;10.70400462;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"COMPLETE";-14.38348965;2.223214286;2020;"TB";31;"ATL";27;3;3
"TB";15;"Tom Brady";"TOUCHDOWN";0.316591137;0.151098901;2020;"TB";31;"ATL";27;4;4
"TB";15;"Tom Brady";"TOUCHDOWN";-7.178773569;0.106966054;2020;"TB";31;"ATL";27;4;4
"TB";15;"Tom Brady";"INCOMPLETE";15.02886175;1.832908163;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";-17.75652197;17.79036854;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";4.025283256;-3.190210459;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";8.689213707;15.0500908;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";24.77098743;10.63221884;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";1.539613913;48.90285714;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";12.80548511;13.17042779;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";3.677353931;4.402629359;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";12.43600431;-0.099060961;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";-20.72527464;20.315625;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";17.55689464;4.2625;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";1.505005233;10.08333333;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";4.585581621;-3.188186813;2020;"TB";31;"ATL";27;2;2
"TB";15;"Tom Brady";"INCOMPLETE";8.101795396;15.10766807;2020;"TB";31;"ATL";27;2;2
"TB";16;"Tom Brady";"COMPLETE";-12.39799904;14.13072059;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";17.65583496;1.729484085;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";7.259877549;12.15547013;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-19.39627782;29.35723784;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-4.067936912;16.31713481;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-14.81495893;-1.216225468;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";2.297110197;40.53861004;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-4.422352218;4.32464392;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-0.5751538;6.61130137;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";22.12981947;14.26824339;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-21.16654044;21.79058851;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-9.791362762;7.541654519;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";13.59302219;0.224169263;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-19.9845124;10.54769737;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-4.40292678;12.10176542;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-9.45307819;3.599672816;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";0.836263715;6.289292944;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"COMPLETE";-14.54937516;0.944727891;2020;"TB";47;"DET";7;3;3
"TB";16;"Tom Brady";"TOUCHDOWN";7.573025621;0.098214286;2020;"TB";47;"DET";7;4;4
"TB";16;"Tom Brady";"TOUCHDOWN";-6.672690821;0.13772578;2020;"TB";47;"DET";7;4;4
"TB";16;"Tom Brady";"TOUCHDOWN";-2.301243104;0.155241935;2020;"TB";47;"DET";7;4;4
"TB";16;"Tom Brady";"TOUCHDOWN";3.582936853;0.212463557;2020;"TB";47;"DET";7;4;4
"TB";16;"Tom Brady";"INCOMPLETE";15.09770056;0.177419355;2020;"TB";47;"DET";7;2;2
"TB";16;"Tom Brady";"INCOMPLETE";-26.61846835;15.15306122;2020;"TB";47;"DET";7;2;2
"TB";16;"Tom Brady";"INCOMPLETE";1.425568438;37.37053571;2020;"TB";47;"DET";7;2;2
"TB";16;"Tom Brady";"INCOMPLETE";-21.47611338;44.92485119;2020;"TB";47;"DET";7;2;2
"TB";16;"Tom Brady";"INCOMPLETE";15.62643875;0.130440848;2020;"TB";47;"DET";7;2;2
"TB";18;"Tom Brady";"COMPLETE";-0.652523552;12.80391049;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";19.60971394;18.48888909;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-19.61438853;0.595632188;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-10.72924077;-1.505884949;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";7.813655194;14.17512467;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-22.09002634;28.20006679;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";11.37996798;3.385445429;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-18.20648957;11.09158379;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-8.249050251;8.197041317;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";17.26348418;13.58563935;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";2.846276354;5.483390937;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";22.78471427;16.38273072;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-2.10098314;6.503925035;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";7.486937854;6.036642049;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";15.61493132;16.85595116;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-8.973833755;-3.316713483;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";20.01155838;21.87700362;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-0.491330778;16.45765169;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";7.135561526;15.516631;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"COMPLETE";-19.25498594;8.557315668;2020;"TB";31;"WAS";23;3;3
"TB";18;"Tom Brady";"TOUCHDOWN";9.68149436;0.10246139;2020;"TB";31;"WAS";23;4;4
"TB";18;"Tom Brady";"TOUCHDOWN";1.550239047;0.128130131;2020;"TB";31;"WAS";23;4;4
"TB";18;"Tom Brady";"INCOMPLETE";12.40180133;12.61746652;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-9.075241012;12.24278846;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-19.67291503;4.645670254;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";19.82640924;13.40972222;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";0.463344794;15.03480321;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-21.2165671;22.87244898;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";13.45801872;5.204571429;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-7.079940782;-0.676229508;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-13.2803879;1.380952381;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-26.19671441;18.20315126;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";17.4916996;0.666739257;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";6.117118046;9.064228111;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-19.81818491;31.26600985;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";22.80050725;21.7027381;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-1.049485818;11.76607143;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";11.66239505;12.6344494;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-12.72582758;1.46648728;2020;"TB";31;"WAS";23;2;2
"TB";18;"Tom Brady";"INCOMPLETE";-19.11830189;4.738376011;2020;"TB";31;"WAS";23;2;2
"TB";3;"Tom Brady";"COMPLETE";-5.379912056;18.54396713;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";22.85114409;10.24594237;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-24.98138827;3.904017857;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";10.30103746;6.840808347;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";7.425994412;43.87033826;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-8.696865283;2.541560374;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-17.26329931;4.690162907;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";3.851637082;5.332481279;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";24.30546142;26.20086977;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";18.2698821;2.470891556;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";-1.806640613;4.974538705;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";14.59099457;2.14391583;2020;"TB";28;"DEN";10;3;3
"TB";3;"Tom Brady";"COMPLETE";7.191176932;-1.221818048;2020;"TB";28;"DEN";10;3;3
